reciept_no,tran_date,fund_code,fund_subcode,customer_id,amount,fund_name,fund_subname,customer_type,gender,birthday,age,flag_member,YYYY
630001473,2019-11-28,20,560000008,P1055,300,กองทุนบริจาคเพื่อหน่วยงาน,กองทุนหมุนเวียนเพื่อผู้ป่วยเอดส์,บุคคลธรรมดา,หญิง,,,no,2019
620005656,2019-6-19,10,10,P1055,300,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2019
620006192,2019-6-27,20,570000009,P1055,300,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน ศูนย์ความเป็นเลิศทางด้านโรคภูมิแพ้ โรคหืด และโรคระบบหายใจ รพ.ธ.,บุคคลธรรมดา,หญิง,,,no,2019
620003249,2019-3-18,20,610000002,P1055,300,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน เพื่อพัฒนาและช่วยเหลือผู้ป่วยทุพโภชนาการ,บุคคลธรรมดา,หญิง,,,no,2019
620010302,2019-8-13,20,560000008,P1055,300,กองทุนบริจาคเพื่อหน่วยงาน,กองทุนหมุนเวียนเพื่อผู้ป่วยเอดส์,บุคคลธรรมดา,หญิง,,,no,2019
630019196,2020-7-25,10,50,P1055,300,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,,,no,2020
630020612,2020-9-17,10,10,P1055,300,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2020
640001230,2020-12-9,20,570000012,P1055,200,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน เพื่อผู้ป่วยโรคหัวใจ รพ.ธ.,บุคคลธรรมดา,หญิง,,,no,2020
640001457,2020-12-21,20,560000285,P1055,300,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน หมุนเวียนศัลยกรรมกระดูกและข้อ,บุคคลธรรมดา,หญิง,,,no,2020
630004011,2020-1-22,10,50,P1055,200,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,,,no,2020
630004879,2020-3-10,10,50,P1055,200,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,,,no,2020
640003017,2021-2-9,10,10,P1055,200,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2021
640002276,2021-1-26,20,570000012,P1055,300,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน เพื่อผู้ป่วยโรคหัวใจ รพ.ธ.,บุคคลธรรมดา,หญิง,,,no,2021
660003579,2023-1-16,10,650000011,P1055,300,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุนครบรอบ 36 ปีแห่งการสถาปนา รพธ.(เพื่ออุปกรณ์การแพทย์),บุคคลธรรมดา,หญิง,,,no,2023
640006569,2021-5-3,10,630000002,P1056,2000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,1955-01-01,69,yes,2021
650007944,2022-5-25,10,560000188,P1056,2000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน พระภิกษุอาพาธโรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,บุคคลธรรมดา,หญิง,1955-01-01,69,yes,2022
650004541,2022-1-19,10,10,P1056,2000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,1955-01-01,69,yes,2022
660003742,2023-1-18,10,650000011,P1056,2000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุนครบรอบ 36 ปีแห่งการสถาปนา รพธ.(เพื่ออุปกรณ์การแพทย์),บุคคลธรรมดา,หญิง,1955-01-01,69,yes,2023
660003743,2023-1-18,10,50,P1056,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,1955-01-01,69,yes,2023
660005501,2023-3-7,10,560000188,P1056,1000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน พระภิกษุอาพาธโรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,บุคคลธรรมดา,หญิง,1955-01-01,69,yes,2023
620015714,2019-9-24,10,10,P1057,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2019
620015715,2019-9-24,20,560000290,P1057,500,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน เพื่อผู้ป่วยศัลยกรรมระบบประสาท,บุคคลธรรมดา,หญิง,,,no,2019
620015716,2019-9-24,20,610000001,P1057,500,กองทุนบริจาคเพื่อหน่วยงาน,กองทุนศูนย์โรคระบบการหายใจ,บุคคลธรรมดา,หญิง,,,no,2019
620015717,2019-9-24,20,610000005,P1057,500,กองทุนบริจาคเพื่อหน่วยงาน,กองทุนเพื่อผู้ป่วยโรคพาร์กินสันและกลุ่มโรคทางระบบประสาท,บุคคลธรรมดา,หญิง,,,no,2019
640018711,2021-7-31,10,630000002,P1057,1500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,,,no,2021
650000625,2021-10-19,10,630000002,P1057,2500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,,,no,2021
650000626,2021-10-19,10,10,P1057,2500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2021
650003070,2021-12-20,20,640000004,P1057,1500,กองทุนบริจาคเพื่อหน่วยงาน,กองทุนศูนย์โสตประสาท,บุคคลธรรมดา,หญิง,,,no,2021
